date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,lag_4_high_low_diff,lag_4_open_close_diff,lag_4_volume,lag_4_adj_close,lag_5_high_low_diff,lag_5_open_close_diff,lag_5_volume,lag_5_adj_close,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2017-08-10,2017,8,10,3,0,0,1.458,15,1.35,-1.35,20.0,37.5,0.75,0.0,467.0,34.5,4.035,4.201,0.615,2.319,142.6,171.663,38.67,2.101,-0.836,1.075,-0.711,1.111,-0.492,0.576,-0.718,1.481,-0.673,1.692,0.101,-0.405,-1.271,0.443,1.371,0.014
2017-08-11,2017,8,11,3,0,0,0.0,16,8.7,4.05,73.0,38.7,1.35,-1.35,20.0,37.5,3.765,4.452,0.885,2.102,152.0,164.405,37.95,3.019,-0.846,-0.728,1.075,-0.61,-0.421,-0.671,0.507,-0.921,-0.517,-0.76,1.709,0.049,-1.342,-0.646,0.547,1.193
2017-08-14,2017,8,14,3,0,0,1.521,17,1.05,-1.05,160.0,41.55,8.7,4.05,73.0,38.7,2.505,3.495,-0.045,1.176,161.4,160.045,38.1,3.083,-0.03,-0.717,-0.566,1.73,-0.472,0.038,-0.408,1.697,-0.259,-0.59,-0.84,1.697,0.438,-1.362,-0.681,0.487
2017-08-15,2017,8,15,3,0,0,0.0,18,8.55,1.95,433.0,39.6,1.05,-1.05,160.0,41.55,3.015,3.415,0.165,1.037,137.4,169.051,37.68,2.601,0.171,-0.18,-0.883,-0.729,-0.159,-0.738,-0.159,-0.665,-0.576,-0.103,-0.416,-0.653,0.68,0.68,-1.453,-0.646
2017-08-16,2017,8,16,3,0,0,3.08,19,0.525,-0.525,27.0,36.0,8.55,1.95,433.0,39.6,1.986,1.648,-0.456,0.482,73.4,41.98,37.26,2.373,0.861,0.979,0.251,-1.205,-1.45,0.946,-0.299,0.946,0.943,-0.796,1.11,-0.152,0.101,0.923,0.923,-1.416
2017-08-17,2017,8,17,3,0,0,4.0,20,0.0,0.0,67.0,33.9,0.525,-0.525,27.0,36.0,3.606,3.15,-0.651,0.675,100.0,47.058,37.56,2.266,1.593,-0.064,-0.002,-0.383,-1.257,-0.746,0.964,0.075,1.275,0.276,-1.275,0.425,-0.026,-0.026,0.834,0.834
2017-08-18,2017,8,18,3,0,0,-4.428,21,2.4,-0.6,120.0,39.45,0.0,0.0,67.0,33.9,4.566,2.424,-0.333,1.216,94.6,52.97,37.962,1.505,0.097,1.675,-0.479,-0.399,1.581,-0.959,-0.676,0.274,-1.031,1.235,0.347,-1.031,-1.363,-0.307,-0.307,0.988
2017-08-21,2017,8,21,3,0,0,8.237,22,3.6,0.0,40.0,39.45,2.4,-0.6,120.0,39.45,4.665,2.321,-0.792,1.685,76.0,57.918,37.101,1.664,-0.762,0.058,1.706,-0.543,-1.248,1.414,-0.42,-0.215,-0.846,-0.622,1.45,0.639,-1.175,-0.716,0.24,0.24
2017-08-22,2017,8,22,3,0,0,5.908,23,3.405,-1.155,113.0,37.5,3.6,0.0,40.0,39.45,4.395,2.544,-1.197,1.69,80.0,55.448,36.066,1.431,-0.843,-0.59,0.159,1.663,-0.49,-1.004,1.649,-0.179,-0.361,-0.956,-0.721,1.443,-1.251,-0.644,-0.109,1.002
2017-08-23,2017,8,23,3,0,0,0.0,24,8.625,-1.5,160.0,37.5,3.405,-1.155,113.0,37.5,3.714,3.237,-0.966,1.774,57.4,61.35,35.421,1.348,-1.147,-0.452,-0.253,0.336,0.544,-0.597,-1.087,1.44,-0.936,0.042,-0.496,-0.284,-0.85,-0.85,-0.205,0.363
2017-08-24,2017,8,24,3,0,0,10.0,25,4.8,1.59,40.0,35.91,8.625,-1.5,160.0,37.5,2.769,1.827,-1.446,2.223,34.8,22.819,35.721,1.956,0.619,-1.515,-0.284,0.069,-1.104,0.651,-0.26,-0.652,0.535,-1.525,1.104,-0.342,1.677,-0.739,-0.739,-0.295
2017-08-25,2017,8,25,3,0,0,0.0,26,2.895,-2.895,27.0,35.145,4.8,1.59,40.0,35.91,1.809,1.753,-1.764,1.742,28.2,25.548,36.489,2.672,-1.032,1.193,-1.032,0.252,1.013,-1.226,1.013,-0.15,-0.83,0.736,-1.104,1.245,1.221,0.94,-0.829,-0.829
2017-08-28,2017,8,28,3,0,0,0.0,27,2.25,-2.025,60.0,34.275,2.895,-2.895,27.0,35.145,1.23,1.782,-1.185,1.753,22.8,28.543,37.41,2.878,-0.69,-0.69,1.498,-0.69,0.676,0.676,-1.549,0.676,-0.799,-0.554,0.848,-0.799,0.813,0.813,0.552,-1.089
2017-08-29,2017,8,29,3,0,0,0.0,28,0.0,0.0,0.0,34.275,2.25,-2.025,60.0,34.275,0.78,1.744,-0.78,1.744,10.8,20.462,38.505,2.387,-0.447,-0.447,-0.447,1.789,0.447,0.447,0.447,-1.789,-0.528,-0.528,-0.186,1.769,0.522,0.522,0.522,0.207
2017-08-30,2017,8,30,3,0,0,-2.326,29,3.9,-3.9,47.0,39.0,0.0,0.0,0.0,34.275,0.93,1.692,-0.63,1.857,49.4,82.621,38.1,3.286,-0.106,-0.55,-0.55,-0.55,0.743,0.339,0.339,0.339,1.738,-0.598,-0.598,-0.513,-1.78,0.502,0.502,0.502
2017-08-31,2017,8,31,3,0,1,-7.317,30,0.0,0.0,7.0,39.75,3.9,-3.9,47.0,39.0,1.35,2.62,0.6,0.978,58.6,84.819,36.45,4.55,1.775,-0.229,-0.515,-0.515,1.687,0.153,-0.614,-0.614,0.406,1.585,-0.691,-0.691,-1.253,-0.923,0.725,0.725
2017-09-01,2017,9,1,3,1,0,-23.81,31,0.0,0.0,0.0,39.75,0.0,0.0,7.0,39.75,2.85,3.612,2.1,3.155,70.6,79.789,34.8,4.55,1.287,0.872,-0.581,-0.789,1.711,0.048,-0.428,-0.666,-0.045,0.281,1.534,-0.885,-0.725,-0.89,-0.56,1.088
2017-09-05,2017,9,5,3,0,0,9.519,32,0.0,0.0,0.0,39.75,0.0,0.0,0.0,39.75,3.75,3.269,1.329,4.12,94.6,70.783,34.95,4.761,0.229,1.147,0.688,-0.918,-1.258,1.498,0.224,-0.141,0.359,-0.39,-0.023,1.39,1.166,-0.725,-0.882,-0.567
2017-09-06,2017,9,6,3,0,0,0.0,33,0.75,0.75,193.0,32.25,0.0,0.0,0.0,39.75,3.75,3.269,1.329,4.12,96.0,68.476,34.5,4.276,-1.147,0.229,1.147,0.688,-0.323,-1.258,1.498,0.224,-1.3,0.35,-0.424,-0.044,0.702,1.403,-0.702,-0.877
2017-09-07,2017,9,7,3,0,0,0.0,34,6.0,2.25,93.0,30.75,0.75,0.75,193.0,32.25,3.6,3.453,1.179,4.16,61.4,47.794,35.28,4.115,-1.042,-1.042,0.261,1.129,-0.283,-0.283,-1.21,1.519,-0.866,-1.138,1.226,0.117,0.211,0.539,1.268,-0.919
2017-09-08,2017,9,8,3,0,0,1.606,35,7.5,7.5,67.0,31.5,6.0,2.25,93.0,30.75,2.52,3.358,0.609,4.172,62.8,49.038,36.6,3.271,-0.572,-0.75,-0.75,0.59,-0.29,-0.146,-0.146,-1.07,0.759,-0.873,-1.138,1.166,0.229,-0.138,0.275,1.192
2017-09-11,2017,9,11,3,0,0,-4.766,36,4.5,-3.855,120.0,40.5,7.5,7.5,67.0,31.5,2.031,2.527,-0.555,2.031,120.0,139.156,37.35,1.987,1.197,-0.566,-0.804,-0.804,1.1,-0.022,0.273,0.273,1.674,-0.144,-0.719,-0.812,-1.057,-0.0,-0.604,0.075
2017-09-12,2017,9,12,3,0,0,0.0,37,0.0,0.0,7.0,37.5,4.5,-3.855,120.0,40.5,1.131,2.209,0.216,0.859,98.6,147.154,36.33,1.057,-0.512,1.776,-0.24,-0.512,-0.252,1.705,-0.95,-0.252,-0.582,1.729,0.01,-0.534,-0.879,-1.021,0.965,-0.17
2017-09-13,2017,9,13,3,0,0,0.0,38,0.0,0.0,20.0,36.15,0.0,0.0,7.0,37.5,1.131,2.209,0.216,0.859,97.2,148.272,35.91,0.878,-0.512,-0.512,1.776,-0.24,-0.252,-0.252,1.705,-0.95,-0.656,-0.568,1.725,0.019,-0.581,-0.581,-0.751,1.639
2017-09-14,2017,9,14,3,0,0,2.174,39,0.6,-0.6,100.0,37.35,0.0,0.0,20.0,36.15,1.281,2.137,0.066,0.965,126.6,143.639,35.58,1.057,-0.248,-0.599,-0.599,1.766,-0.846,-0.068,-0.068,1.673,0.281,-0.881,-0.791,1.576,-1.021,-0.17,-0.17,-0.312
2017-09-15,2017,9,15,3,0,0,0.0,40,5.055,1.68,353.0,35.25,0.6,-0.6,100.0,37.35,1.161,2.201,0.186,0.896,106.6,154.798,35.01,0.47,-0.528,-0.187,-0.528,-0.528,-0.208,-1.045,-0.208,-0.208,-0.689,0.39,-0.689,-0.605,-1.086,-1.086,0.831,0.831
2017-09-18,2017,9,18,3,0,0,-3.433,41,0.0,0.0,13.0,35.4,5.055,1.68,353.0,35.25,0.672,1.131,0.087,0.694,53.4,73.091,34.863,0.49,1.714,-0.594,0.069,-0.594,1.581,-0.125,-1.205,-0.125,0.46,-0.731,1.554,-0.731,-0.71,-0.74,-0.74,1.095
2017-09-19,2017,9,19,3,0,0,0.0,42,0.0,0.0,0.0,35.4,0.0,0.0,13.0,35.4,0.672,1.131,0.087,0.694,50.8,75.091,34.686,0.399,-0.594,1.714,-0.594,0.069,-0.125,1.581,-0.125,-1.205,-0.677,0.482,-0.677,1.547,-0.428,-0.428,-0.466,-0.466
2017-09-20,2017,9,20,3,0,0,-1.602,43,0.75,-0.75,167.0,34.5,0.0,0.0,0.0,35.4,0.783,1.074,0.198,0.721,73.4,72.954,34.536,0.064,-0.212,-0.729,1.701,-0.729,0.495,-0.275,1.369,-0.275,0.543,-1.006,0.186,-1.006,1.777,-0.327,-0.327,-0.561
2017-09-21,2017,9,21,3,0,0,-5.106,44,0.0,0.0,0.0,34.5,0.75,-0.75,167.0,34.5,0.993,1.165,0.708,0.782,46.6,51.403,34.686,0.321,0.693,-0.376,-0.852,1.388,1.396,-0.196,-0.905,0.61,-0.265,1.292,-0.907,0.786,1.756,-0.112,-0.533,-0.533
2017-09-22,2017,9,22,3,0,0,0.0,45,2.61,1.185,87.0,34.515,0.0,0.0,0.0,34.5,0.993,1.165,0.708,0.782,46.6,51.403,34.836,0.382,-0.852,0.693,-0.376,-0.852,-0.905,1.396,-0.196,-0.905,-0.907,-0.265,1.292,-0.907,1.084,1.084,-0.487,-0.84
2017-09-25,2017,9,25,3,0,0,-7.111,46,0.0,0.0,0.0,34.515,2.61,1.185,87.0,34.515,0.951,1.094,0.951,1.094,59.8,69.618,34.683,0.621,1.325,-0.869,0.776,-0.362,1.325,-0.869,0.776,-0.362,1.339,-0.859,-0.385,0.764,-1.502,0.913,0.913,-0.053
2017-09-26,2017,9,26,3,0,0,0.0,47,0.555,0.555,113.0,34.65,0.0,0.0,0.0,34.515,0.951,1.094,0.951,1.094,59.8,69.618,34.53,0.753,-0.869,1.325,-0.869,0.776,-0.869,1.325,-0.869,0.776,-0.859,1.339,-0.859,-0.385,-1.036,-1.036,0.956,0.956
2017-09-27,2017,9,27,3,0,0,0.0,48,1.8,1.8,33.0,35.25,0.555,0.555,113.0,34.65,0.84,1.17,0.84,1.17,37.2,66.293,34.35,0.822,-0.718,-0.718,1.334,-0.718,-0.718,-0.718,1.334,-0.718,-0.561,-0.561,1.747,-0.561,-0.73,-0.73,-0.73,1.095
2017-09-28,2017,9,28,3,0,0,4.167,49,0.0,0.0,0.0,35.25,1.8,1.8,33.0,35.25,0.99,1.357,0.18,1.401,105.2,163.709,34.5,1.061,1.15,-0.73,-0.73,1.039,-1.199,-0.129,-0.129,1.585,1.636,-0.643,-0.643,0.292,1.414,-0.707,-0.707,-0.707
2017-09-29,2017,9,29,3,0,0,2.834,50,2.4,2.4,153.0,33.75,0.0,0.0,0.0,35.25,1.2,1.241,-0.03,1.509,107.8,161.712,34.86,1.565,-0.121,1.087,-0.967,-0.967,-0.676,-0.974,0.02,0.02,-0.586,1.64,-0.667,-0.667,1.4,0.729,-0.709,-0.709
2017-10-02,2017,10,2,4,0,0,-6.0,51,0.0,0.0,0.0,33.75,2.4,2.4,153.0,33.75,1.17,1.207,-0.06,1.449,279.8,439.894,35.61,1.783,0.895,-0.099,1.144,-0.97,1.594,-0.683,-0.994,0.041,1.667,-0.607,0.212,-0.636,1.06,0.808,0.219,-1.043
2017-10-03,2017,10,3,4,0,0,-1.215,52,0.0,0.0,0.0,33.75,0.0,0.0,0.0,33.75,1.53,1.025,0.03,1.467,318.4,417.08,36.27,1.513,0.263,0.702,-0.468,0.995,0.286,1.513,-0.736,-1.043,-0.301,1.665,-0.732,0.131,0.516,0.813,0.516,-0.178
2017-10-04,2017,10,4,4,0,0,0.826,53,2.55,-1.5,373.0,36.0,0.0,0.0,0.0,33.75,2.19,0.839,-0.03,1.475,423.8,381.58,36.78,0.613,1.323,-0.465,0.071,-1.358,-0.183,0.325,1.546,-0.692,0.27,-0.605,1.544,-1.077,-0.783,0.44,1.175,0.44
2017-10-05,2017,10,5,4,0,0,0.0,54,1.05,-1.05,13.0,37.05,2.55,-1.5,373.0,36.0,1.68,1.243,0.27,1.234,349.2,427.672,36.84,0.526,-1.351,1.303,0.097,0.458,-0.219,-0.462,0.146,1.604,-0.817,0.416,-0.365,1.552,-1.026,-1.026,0.399,1.255
2017-10-06,2017,10,6,4,0,0,3.306,55,2.25,2.25,1013.0,37.5,1.05,-1.05,13.0,37.05,1.71,1.226,0.24,1.275,362.6,415.377,36.69,0.557,-0.416,-1.395,1.297,0.073,-1.129,-0.188,-0.423,0.165,-0.68,-0.873,0.396,-0.408,-0.7,-0.7,-0.7,0.646
2017-10-09,2017,10,9,4,0,0,1.653,56,1.8,0.45,193.0,37.05,2.25,2.25,1013.0,37.5,1.38,1.266,-0.33,0.622,173.4,209.481,36.45,0.335,-0.616,-0.142,-1.09,1.517,-0.434,-1.399,0.53,0.048,-0.508,-0.446,-0.828,1.688,-0.447,-0.447,-0.447,-0.447
2017-10-10,2017,10,10,4,0,0,0.0,57,3.3,-0.3,527.0,36.3,1.8,0.45,193.0,37.05,1.02,1.368,-0.42,0.502,138.8,219.483,36.24,0.134,-0.745,-0.307,0.132,-0.745,0.837,-0.359,-1.554,0.837,-0.541,-0.327,-0.268,-0.632,-1.789,0.447,0.447,0.447
2017-10-11,2017,10,11,4,0,0,0.0,58,0.0,0.0,0.0,36.3,3.3,-0.3,527.0,36.3,0.36,0.537,-0.36,0.537,46.8,34.738,35.58,1.448,-0.671,-0.671,0.447,1.565,0.671,0.671,-0.447,-1.565,0.582,-0.771,0.582,0.956,-1.782,0.29,0.497,0.497
2017-10-12,2017,10,12,4,0,0,0.0,59,1.2,-1.2,80.0,36.3,0.0,0.0,0.0,36.3,0.36,0.537,-0.36,0.537,46.8,34.738,34.92,1.757,-0.671,-0.671,-0.671,0.447,0.671,0.671,0.671,-0.447,-1.347,0.582,-0.771,0.582,-1.093,-1.093,0.615,0.785
2017-10-13,2017,10,13,4,0,0,2.954,60,0.6,-0.6,67.0,36.3,1.2,-1.2,80.0,36.3,0.45,0.719,-0.33,0.479,54.8,46.805,34.77,1.638,1.668,-0.626,-0.626,-0.626,-1.503,0.689,0.689,0.689,1.393,-1.171,0.261,-0.744,0.476,-1.081,-1.081,0.751
2017-10-16,2017,10,16,4,0,0,0.0,61,0.0,0.0,20.0,36.0,0.6,-0.6,67.0,36.3,0.33,0.738,-0.21,0.47,41.4,51.767,34.62,1.49,-0.447,1.789,-0.447,-0.447,0.447,-1.789,0.447,0.447,-0.8,1.518,-0.8,0.495,0.624,0.624,-1.087,-1.087
2017-10-17,2017,10,17,4,0,0,-2.222,62,0.0,0.0,67.0,33.0,0.0,0.0,20.0,36.0,0.48,0.73,-0.06,0.642,41.4,51.767,34.17,1.296,0.37,-0.657,1.602,-0.657,1.262,0.094,-1.543,0.094,-0.413,-0.8,1.518,-0.8,-0.324,1.064,1.064,-0.902
2017-10-18,2017,10,18,4,0,0,-1.702,63,0.0,0.0,0.0,33.0,0.0,0.0,67.0,33.0,0.6,0.679,0.06,0.708,37.4,50.038,34.62,1.173,-0.0,0.221,-0.883,1.546,0.762,0.974,-0.085,-1.567,0.192,-0.348,-0.747,1.651,0.537,-0.741,0.793,0.793
2017-10-19,2017,10,19,4,0,0,0.0,64,1.65,-1.05,120.0,35.55,0.0,0.0,0.0,33.0,0.6,0.679,0.06,0.708,40.0,47.901,34.92,0.782,-0.883,-0.0,0.221,-0.883,-0.085,0.762,0.974,-0.085,-0.564,0.146,-0.418,-0.835,-0.537,0.422,-1.496,0.805
2017-10-20,2017,10,20,4,0,0,-4.082,65,0.0,0.0,0.0,35.55,1.65,-1.05,120.0,35.55,0.96,1.433,0.57,0.622,50.6,70.543,35.16,1.13,1.737,-0.67,-0.251,-0.147,1.495,-0.916,0.048,0.289,1.735,-0.533,-0.051,-0.434,1.406,-0.584,0.08,-1.247
2017-10-23,2017,10,23,4,0,0,0.958,66,0.75,0.75,20.0,33.75,0.0,0.0,0.0,35.55,1.26,1.336,0.501,0.714,65.2,64.77,35.25,1.186,0.18,1.64,-0.943,-0.494,-1.186,1.4,-0.702,0.139,0.12,1.664,-0.806,-0.281,0.632,1.265,-0.632,0.0
2017-10-24,2017,10,24,4,0,0,-0.437,67,0.6,0.6,47.0,35.25,0.75,0.75,20.0,33.75,1.14,1.417,0.381,0.712,95.8,73.615,35.37,1.014,-0.698,0.254,1.63,-0.804,-0.325,-1.02,1.572,-0.535,1.049,-0.31,1.049,-1.125,-1.006,0.621,1.361,-0.858
2017-10-25,2017,10,25,4,0,0,0.0,68,0.0,0.0,13.0,34.5,0.6,0.6,47.0,35.25,1.02,1.498,0.261,0.716,99.8,70.79,35.19,1.115,-0.681,-0.581,0.32,1.622,-0.364,-0.155,-0.846,1.73,-0.463,1.034,-0.379,1.034,-0.753,-0.753,0.726,1.399
2017-10-26,2017,10,26,4,0,0,1.304,69,3.45,1.5,173.0,36.75,0.0,0.0,13.0,34.5,1.11,1.433,0.171,0.782,107.8,59.96,35.19,1.115,-0.46,-0.774,-0.67,0.272,-0.794,-0.219,-0.027,-0.66,-0.914,-0.68,1.087,-0.58,-0.619,-0.753,-0.753,0.726
2017-10-27,2017,10,27,4,0,0,-10.87,70,1.5,-0.345,73.0,36.0,3.45,1.5,173.0,36.75,1.17,1.557,0.621,1.766,81.2,52.889,34.74,0.708,1.657,-0.463,-0.752,-0.655,1.772,-0.606,-0.352,-0.267,-0.779,-0.533,-0.268,1.736,-0.339,-0.339,-0.551,-0.551
2017-10-30,2017,10,30,4,0,0,-8.511,71,0.15,0.15,173.0,34.35,1.5,-0.345,73.0,36.0,1.92,2.42,1.29,1.934,96.0,59.908,34.59,0.376,1.376,0.756,-0.608,-0.794,0.884,1.272,-0.9,-0.667,0.851,-0.935,-0.718,-0.484,1.753,-0.239,-0.239,-0.637
2017-10-31,2017,10,31,4,0,1,0.0,72,0.0,0.0,67.0,34.35,0.15,0.15,173.0,34.35,1.89,2.448,1.26,1.957,81.4,42.945,34.59,0.376,-0.772,1.373,0.76,-0.588,-0.644,0.889,1.272,-0.874,0.433,1.528,-0.964,-0.661,-0.637,1.753,-0.239,-0.239
2017-11-01,2017,11,1,4,1,0,-1.591,73,0.45,-0.45,53.0,34.5,0.0,0.0,67.0,34.35,1.995,2.356,1.365,1.886,98.6,52.003,34.32,0.817,-0.624,-0.847,1.382,0.745,-0.445,-0.724,0.867,1.265,1.046,0.027,0.931,-1.127,-1.615,0.037,1.138,0.22
2017-11-02,2017,11,2,4,0,0,-10.0,74,3.75,3.75,40.0,34.5,0.45,-0.45,53.0,34.5,2.505,2.209,2.055,1.675,168.0,137.384,33.42,2.077,0.224,-0.896,-1.134,1.242,0.564,-0.913,-1.227,0.564,1.689,-0.109,-0.495,-0.153,-1.647,-0.202,0.448,0.881
2017-11-03,2017,11,3,4,0,0,-21.096,75,5.25,3.0,147.0,35.25,3.75,3.75,40.0,34.5,2.955,2.701,2.298,2.032,202.6,117.424,31.227,4.737,1.127,0.017,-0.9,-1.094,1.312,0.345,-0.872,-1.131,0.089,1.681,-0.422,-0.874,-1.624,-0.259,0.374,0.659
2017-11-06,2017,11,6,4,0,0,-59.091,76,0.0,0.0,100.0,34.35,5.25,3.0,147.0,35.25,4.755,5.816,3.648,3.951,386.6,396.853,27.477,7.419,1.633,0.214,-0.302,-0.727,1.544,0.333,-0.164,-0.79,1.714,-0.437,0.034,-0.589,-1.48,-0.531,0.34,0.744
2017-11-07,2017,11,7,4,0,0,0.0,77,0.525,0.525,153.0,33.0,0.0,0.0,100.0,34.35,5.802,5.182,3.648,3.951,476.0,365.238,23.907,7.577,-0.109,1.63,0.038,-0.541,-0.923,1.544,0.333,-0.164,0.194,1.618,-0.72,-0.208,-0.978,-0.978,-0.049,0.804
2017-11-08,2017,11,8,4,0,0,-29.412,78,3.0,3.0,400.0,30.0,0.525,0.525,153.0,33.0,6.747,4.342,4.293,3.558,636.0,363.592,19.857,6.882,-0.345,-0.348,1.728,-0.172,-0.153,-1.207,1.534,0.189,0.872,-0.245,1.185,-1.163,-1.033,-0.488,-0.488,0.534
2017-11-09,2017,11,9,4,0,0,10.891,79,6.0,4.965,213.0,23.535,3.0,3.0,400.0,30.0,6.597,4.514,3.363,4.471,682.6,339.945,16.887,4.02,-0.963,-0.298,-0.302,1.696,-1.121,0.087,-0.752,1.429,-0.146,0.795,-0.399,1.131,-0.432,-1.029,-0.096,-0.096
2017-11-10,2017,11,10,4,0,0,-11.111,80,14.25,9.75,1067.0,16.5,6.0,4.965,213.0,23.535,5.757,5.015,2.7,4.419,748.0,245.294,15.15,1.541,-0.789,-0.699,-0.101,-0.104,-0.238,-0.984,0.238,-0.611,-0.848,-0.469,0.836,-0.819,-0.195,0.0,-1.558,0.876
2017-11-13,2017,11,13,4,0,0,-3.529,81,5.235,0.0,547.0,16.5,14.25,9.75,1067.0,16.5,3.453,1.666,0.84,2.011,746.6,243.027,14.4,1.629,-0.434,-0.992,-0.722,1.078,-0.194,0.403,-1.238,1.447,1.29,-0.85,-0.467,0.849,-1.013,0.276,0.46,-1.013
2017-11-14,2017,11,14,4,0,0,0.0,82,5.25,3.75,953.0,12.75,5.235,0.0,547.0,16.5,2.406,1.896,0.84,2.011,677.2,343.183,13.95,1.142,-1.269,0.171,-0.32,-0.082,-0.418,-0.194,0.403,-1.238,-1.391,1.115,-0.4,-0.129,0.263,-1.05,0.788,1.05
2017-11-15,2017,11,15,4,0,0,0.0,83,2.25,-1.65,633.0,15.15,5.25,3.75,953.0,12.75,1.356,1.281,0.09,1.184,486.6,409.875,14.25,0.925,-1.059,-1.059,1.073,0.347,-0.076,-0.076,0.304,1.318,-1.187,-0.699,1.399,0.13,0.0,0.0,-1.622,0.649
2017-11-16,2017,11,16,4,0,0,0.0,84,1.8,1.65,540.0,14.85,2.25,-1.65,633.0,15.15,0.906,1.283,0.42,0.715,360.0,449.222,14.07,0.782,-0.706,-0.706,-0.706,1.421,-0.588,-0.588,-0.588,0.042,-0.801,-0.801,-0.356,1.558,0.23,0.23,0.23,-1.687
2017-11-17,2017,11,17,4,0,0,0.0,85,2.73,0.45,1060.0,12.75,1.8,1.65,540.0,14.85,0.546,1.221,0.09,0.201,253.4,458.964,14.97,2.533,-0.447,-0.447,-0.447,-0.447,-0.447,-0.447,-0.447,-0.447,-0.537,-0.552,-0.552,-0.116,1.729,-0.284,-0.284,-0.284
2017-11-20,2017,11,20,4,0,0,-2.381,86,0.0,0.0,200.0,14.25,2.73,0.45,1060.0,12.75,0.09,0.201,0.09,0.201,53.4,85.719,16.2,2.675,1.789,-0.447,-0.447,-0.447,1.789,-0.447,-0.447,-0.447,0.077,-0.541,-0.623,-0.623,1.009,1.178,-0.729,-0.729
2017-11-21,2017,11,21,4,0,0,0.0,87,0.0,0.0,0.0,14.25,0.0,0.0,200.0,14.25,0.09,0.201,0.09,0.201,18.8,25.548,17.16,2.661,-0.447,1.789,-0.447,-0.447,-0.447,1.789,-0.447,-0.447,0.321,1.613,-0.462,-0.736,0.71,0.654,0.823,-1.093
2017-11-22,2017,11,22,4,0,0,-1.626,88,0.0,0.0,0.0,14.25,0.0,0.0,0.0,14.25,0.162,0.224,0.15,0.212,28.2,25.548,18.0,2.121,0.884,-0.723,1.285,-0.723,0.707,-0.707,1.414,-0.707,0.736,-0.047,1.245,-0.83,0.212,0.495,0.424,0.636
2017-11-24,2017,11,24,4,0,0,13.25,89,0.0,0.0,7.0,19.35,0.0,0.0,0.0,14.25,0.639,0.997,-0.327,1.167,32.2,21.23,18.75,0.53,1.751,-0.28,-0.641,-0.19,-1.764,0.537,0.28,0.666,-0.575,0.697,-0.245,1.309,-1.414,-0.566,0.566,0.283
2017-11-27,2017,11,27,4,0,0,-29.412,90,0.45,0.45,60.0,18.9,0.0,0.0,7.0,19.35,1.389,1.615,0.423,2.188,84.2,103.415,17.43,2.648,1.462,0.617,-0.637,-0.86,1.521,-1.283,-0.056,-0.193,1.768,-0.621,-0.36,-0.553,-1.767,0.215,0.385,0.612
2017-11-28,2017,11,28,4,0,0,10.0,91,0.0,0.0,27.0,19.05,0.45,0.45,60.0,18.9,1.599,1.529,0.033,2.35,120.2,122.461,16.65,2.681,-0.065,1.407,0.514,-0.811,-0.652,1.582,-1.029,0.114,0.978,1.199,-0.818,-0.598,-0.615,-1.455,0.504,0.671
2017-11-29,2017,11,29,4,0,0,13.333,92,0.36,0.3,47.0,18.45,0.0,0.0,27.0,19.05,2.169,1.297,-0.387,2.537,146.8,111.071,15.99,2.325,0.525,-0.516,1.219,0.167,-0.675,-0.439,1.63,-0.787,0.119,0.839,1.082,-1.142,-0.103,-0.426,-1.393,0.864
2017-11-30,2017,11,30,4,0,1,-13.208,93,2.385,-2.385,20.0,18.0,0.36,0.3,47.0,18.45,2.475,0.876,-0.069,2.737,149.4,108.267,15.162,1.935,-0.668,0.428,-1.113,1.456,0.716,-0.742,-0.523,1.395,-0.826,0.098,0.837,1.086,-0.44,0.304,-0.084,-1.247
2017-12-01,2017,12,1,4,1,0,0.0,94,3.75,3.75,267.0,12.75,2.385,-2.385,20.0,18.0,1.998,1.418,0.408,2.422,145.4,114.437,14.424,1.109,-1.409,-0.076,0.601,-0.351,-0.168,0.612,-1.036,-0.788,-1.271,-0.746,0.128,0.827,-0.103,-0.103,1.196,0.519
2017-12-04,2017,12,4,4,0,0,-26.235,95,1.5,-1.5,240.0,15.0,3.75,3.75,267.0,12.75,1.998,1.418,0.327,2.285,130.6,98.447,14.424,1.109,1.235,-1.409,-0.076,0.601,1.321,-0.143,0.684,-1.062,0.634,-1.327,-0.717,0.299,-1.51,-0.103,-0.103,1.196
2017-12-05,2017,12,5,4,0,0,0.0,96,2.85,-2.1,160.0,15.75,1.5,-1.5,240.0,15.0,1.698,1.684,0.627,2.074,90.6,82.169,13.974,1.263,-1.008,1.219,-1.008,0.114,-0.302,1.311,-0.302,0.609,-0.616,1.246,-1.103,-0.372,-0.969,-0.969,0.266,0.266
