date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2010-10-01,2010,10,1,4,1,0,-0.437,66,0.073,0.052,0.02,0.08,23814000.0,12970898.803,1.4,0.057,-0.847,1.103,-0.257,-0.475,-0.172,1.075,-0.903,-0.546,-1.145,0.703,0.441,-0.431,-0.463,-0.685,1.148,0.471
2010-10-04,2010,10,4,4,0,0,2.668,67,0.073,0.052,0.025,0.074,17185500.0,13645542.212,1.378,0.02,-0.281,-0.83,1.11,-0.242,-0.846,-0.257,1.103,-1.055,-0.552,-0.602,1.154,0.905,1.093,-0.225,-0.868,4.442
2010-10-05,2010,10,5,4,0,0,-0.142,68,0.035,0.021,-0.01,0.024,7866500.0,2523374.675,1.394,0.018,-0.83,1.11,-0.28,4.635,0.492,-1.151,0.659,4.835,-1.144,0.708,0.436,9.935,0.801,0.32,-1.121,-1.823
2010-10-06,2010,10,6,4,0,0,-2.933,69,0.046,0.025,0.002,0.039,6445000.0,2782574.527,1.39,0.023,0.67,-1.149,0.48,-0.688,0.994,0.011,-1.006,0.115,-0.627,-0.526,1.153,0.906,-1.135,0.753,0.381,-0.734
2010-10-07,2010,10,7,4,0,0,-0.685,70,0.034,0.025,0.017,0.02,3932000.0,1579739.535,1.378,0.026,-0.537,1.154,-0.617,0.969,-0.386,1.135,-0.75,-2.701,-1.15,0.487,0.663,3.622,-0.615,-0.538,1.154,0.82
2010-10-08,2010,10,8,4,0,0,0.0,71,0.036,0.023,0.016,0.021,3611000.0,1339953.731,1.363,0.001,-0.426,-0.716,1.142,-0.804,-0.786,-0.34,1.126,-0.69,0.303,-1.116,0.813,1.022,-0.577,-0.577,1.155,39.26
2010-10-11,2010,10,11,4,0,0,-0.988,72,0.03,0.011,0.008,0.007,2900000.0,993513.462,1.358,0.007,1.103,-0.256,-0.847,2.935,0.844,-1.104,0.26,4.742,-0.334,1.124,-0.79,1.813,-1.155,0.577,0.577,0.851
2010-10-12,2010,10,12,4,0,0,0.198,73,0.028,0.013,0.004,0.009,3415000.0,754929.798,1.354,0.007,-0.923,1.062,-0.139,-0.662,-0.726,1.141,-0.415,0.674,0.325,-1.122,0.797,-1.722,-0.577,-0.577,1.155,1.155
2010-10-13,2010,10,13,4,0,0,-0.487,74,0.03,0.013,0.006,0.008,3667000.0,1102516.667,1.356,0.012,0.173,-1.075,0.902,-0.295,0.111,-1.051,0.94,-0.719,1.003,-0.006,-0.997,0.317,1.155,-0.577,-0.577,0.52
2010-10-14,2010,10,14,4,0,0,-1.205,75,0.03,0.013,0.007,0.01,4285000.0,569007.03,1.367,0.017,0.902,0.173,-1.075,0.902,1.011,-0.023,-0.988,0.667,0.241,0.858,-1.098,-3.018,0.936,0.117,-1.053,-1.053
2010-10-15,2010,10,15,4,0,0,-1.704,76,0.039,0.006,0.016,0.008,4488500.0,257765.882,1.374,0.008,0.688,0.459,-1.147,-3.9,0.927,0.132,-1.06,-2.172,-0.846,-0.258,1.104,-3.214,-0.577,1.155,-0.577,-3.052
2010-10-18,2010,10,18,4,0,0,-1.433,77,0.038,0.008,0.02,0.003,3711500.0,1102025.748,1.367,0.017,-1.151,0.654,0.497,-0.602,-0.133,1.06,-0.927,-3.907,-1.152,0.507,0.645,0.963,-1.058,0.127,0.93,0.127
2010-10-19,2010,10,19,4,0,0,-0.748,78,0.033,0.009,0.018,0.007,3463500.0,932931.268,1.352,0.017,-0.614,-0.54,1.154,1.007,-1.104,0.26,0.844,-0.13,0.23,-1.095,0.865,1.027,-0.901,-0.175,1.076,1.923
2010-10-20,2010,10,20,4,0,0,2.373,79,0.033,0.009,-0.001,0.028,3602500.0,1124652.28,1.354,0.021,1.154,-0.614,-0.54,1.154,-1.138,0.401,0.737,0.882,0.965,0.067,-1.032,0.594,1.104,-0.844,-0.26,0.747
2010-10-21,2010,10,21,4,0,0,0.675,80,0.035,0.008,-0.011,0.021,4874000.0,1299327.615,1.366,0.025,-0.165,1.072,-0.907,-0.825,0.062,-1.03,0.967,1.404,1.064,-0.144,-0.92,-1.872,0.704,0.44,-1.145,-0.669
2010-10-22,2010,10,22,4,0,0,0.193,81,0.034,0.009,-0.015,0.016,4453500.0,1930664.911,1.38,0.003,-0.961,-0.074,1.035,-0.739,0.776,0.353,-1.129,1.58,-1.055,0.934,0.121,-0.402,0.26,0.844,-1.104,-12.798
2010-10-25,2010,10,25,4,0,0,-0.432,82,0.025,0.008,-0.002,0.008,3483500.0,2422648.757,1.385,0.005,-1.013,0.027,0.986,2.186,1.041,-0.087,-0.954,-3.989,-0.704,-0.44,1.145,0.497,1.126,-0.784,-0.343,-1.812
2010-10-26,2010,10,26,4,0,0,2.622,83,0.044,0.04,-0.011,0.023,4702500.0,4524154.175,1.398,0.023,1.148,-0.681,-0.467,-0.269,-1.134,0.756,0.378,0.087,1.152,-0.647,-0.505,0.343,1.133,-0.374,-0.759,-0.67
2010-10-27,2010,10,27,4,0,0,-1.19,84,0.052,0.037,-0.005,0.029,5679500.0,4078148.109,1.405,0.017,-0.09,1.042,-0.952,-0.719,0.754,-1.134,0.381,0.078,-0.081,1.038,-0.957,-0.8,-0.267,1.106,-0.839,-1.335
2010-10-28,2010,10,28,4,0,0,-0.944,85,0.058,0.029,-0.002,0.03,6208000.0,3358959.325,1.412,0.012,-0.784,-0.342,1.126,-1.46,0.521,0.632,-1.153,0.279,-0.847,-0.256,1.103,-1.319,0.037,-1.018,0.981,-1.851
2010-10-29,2010,10,29,4,0,0,3.205,86,0.046,0.009,-0.006,0.036,4306500.0,995836.206,1.423,0.029,0.818,-1.115,0.297,4.98,-1.153,0.53,0.623,-0.892,-0.098,-0.947,1.045,5.63,1.128,-0.348,-0.779,0.038
2010-11-01,2010,11,1,4,1,0,-2.476,87,0.062,0.031,0.001,0.042,4803000.0,1811572.797,1.432,0.022,1.108,-0.273,-0.835,-0.425,0.817,-1.115,0.298,0.377,1.123,-0.328,-0.795,0.301,-0.212,1.089,-0.877,-1.452
2010-11-02,2010,11,2,4,0,0,-2.023,88,0.068,0.024,0.006,0.046,5294500.0,1372309.276,1.433,0.02,-0.535,1.154,-0.618,-1.338,0.503,0.649,-1.152,0.166,-0.333,1.124,-0.791,-1.407,-0.819,-0.295,1.114,-1.016
2010-11-03,2010,11,3,4,0,0,2.251,89,0.08,0.022,0.01,0.037,5754500.0,1009971.658,1.432,0.018,0.418,-1.141,0.723,-1.233,-1.15,0.486,0.664,-1.524,-0.164,-0.908,1.072,-1.53,1.101,-0.851,-0.25,1.364
2010-11-04,2010,11,4,4,0,0,9.237,90,0.119,0.082,-0.052,0.093,12845500.0,13224783.864,1.509,0.132,1.13,-0.359,-0.771,-0.278,-1.09,0.214,0.876,0.948,1.154,-0.549,-0.606,-0.454,1.145,-0.441,-0.704,-0.623
2010-11-05,2010,11,5,4,0,0,-1.759,91,0.128,0.073,-0.052,0.093,16288000.0,11302420.404,1.58,0.113,-0.618,1.154,-0.536,-1.004,0.876,-1.09,0.214,0.876,-0.099,1.046,-0.947,-1.013,0.436,0.708,-1.144,-1.452
2010-11-08,2010,11,8,4,0,0,1.922,92,0.12,0.08,-0.052,0.093,16972500.0,10352774.085,1.652,0.019,-0.69,-0.457,1.147,-0.382,0.218,0.873,-1.091,0.211,-0.901,-0.175,1.076,-1.1,0.709,-1.144,0.435,-10.305
2010-11-09,2010,11,9,4,0,0,-1.502,93,0.086,0.022,0.007,0.034,12384500.0,4127058.668,1.646,0.018,1.05,-0.941,-0.109,5.626,0.517,-1.153,0.635,-4.729,0.475,-1.149,0.674,3.81,-0.195,1.083,-0.888,0.791
2010-11-10,2010,11,10,4,0,0,16.621,94,0.19,0.179,-0.111,0.188,22632000.0,20433939.984,1.755,0.176,1.146,-0.448,-0.698,-0.593,-1.141,0.722,0.42,0.743,1.139,-0.406,-0.734,-0.365,1.152,-0.642,-0.51,-0.715
2010-11-11,2010,11,11,4,0,0,-1.997,95,0.207,0.162,-0.088,0.206,29811000.0,15790223.708,1.823,0.163,-0.55,1.154,-0.604,-0.879,0.608,-1.154,0.546,0.271,-0.04,1.019,-0.979,-1.404,0.285,0.826,-1.112,-0.968
2010-11-12,2010,11,12,4,0,0,5.328,96,0.225,0.149,-0.131,0.183,38674500.0,8590342.193,1.939,0.062,-0.423,-0.719,1.142,-0.777,0.139,0.923,-1.062,0.854,0.263,-1.105,0.842,-2.832,0.815,-1.116,0.3,-4.774
2010-11-15,2010,11,15,4,0,0,1.883,97,0.154,0.032,-0.036,0.072,36486500.0,6377977.658,1.971,0.093,0.849,0.253,-1.102,7.422,-0.04,-0.979,1.02,-4.038,0.448,0.698,-1.146,1.477,0.885,0.2,-1.085,-0.143
2010-11-16,2010,11,16,4,0,0,-4.483,98,0.181,0.018,-0.019,0.099,33498000.0,11531821.376,2.007,0.041,0.981,0.036,-1.018,-3.417,1.086,-0.202,-0.883,0.566,-1.152,0.507,0.645,-0.374,-0.711,1.143,-0.432,-3.386
2010-11-17,2010,11,17,4,0,0,-2.408,99,0.174,0.029,0.032,0.065,23602500.0,14350004.695,1.999,0.047,-1.101,0.853,0.248,-0.426,0.229,0.866,-1.095,-2.131,-0.861,-0.236,1.097,1.208,-0.699,-0.446,1.145,-0.207
2010-11-18,2010,11,18,4,0,0,-2.61,100,0.154,0.04,0.063,0.023,15268500.0,4553330.731,1.979,0.013,-0.823,-0.289,1.113,0.679,-0.471,-0.677,1.149,-4.476,-0.204,-0.883,1.086,5.287,1.032,-0.965,-0.067,5.574
2010-11-19,2010,11,19,4,0,0,2.678,101,0.125,0.016,0.015,0.061,14283000.0,3004177.217,2.008,0.052,-0.861,-0.236,1.097,4.596,-1.154,0.615,0.538,1.22,0.99,0.019,-1.01,1.974,1.116,-0.3,-0.815,-0.584
2010-11-22,2010,11,22,4,0,0,5.479,102,0.121,0.009,-0.042,0.088,18181500.0,4375789.757,2.095,0.12,0.975,-1.023,0.048,2.331,-0.914,-0.154,1.068,1.015,1.089,-0.211,-0.878,-1.584,1.099,-0.243,-0.856,-1.079
2010-11-23,2010,11,23,4,0,0,3.703,103,0.158,0.065,-0.088,0.033,21290000.0,3510830.778,2.199,0.122,1.143,-0.429,-0.714,-0.561,0.067,-1.032,0.965,4.18,0.677,0.472,-1.149,-1.979,0.867,0.226,-1.094,-1.696
2010-11-24,2010,11,24,4,0,0,0.564,104,0.157,0.066,-0.074,0.055,22662500.0,1171914.139,2.299,0.069,-0.727,1.14,-0.414,-0.696,1.089,-0.213,-0.876,0.33,-1.099,0.857,0.241,-4.612,0.954,0.087,-1.041,-3.362
2010-11-26,2010,11,26,4,0,0,-0.793,105,0.142,0.08,-0.027,0.053,16767000.0,10031892.344,2.341,0.032,-0.733,-0.407,1.139,-0.148,0.851,0.25,-1.101,-1.79,-1.147,0.459,0.688,0.616,0.415,0.726,-1.141,-3.567
2010-11-29,2010,11,29,4,0,0,-3.146,106,0.122,0.047,0.026,0.043,14606000.0,8361574.433,2.336,0.041,1.11,-0.831,-0.279,2.342,1.072,-0.165,-0.907,-2.577,0.308,-1.118,0.81,1.084,-1.146,0.452,0.694,-0.759
2010-11-30,2010,11,30,4,0,1,4.5,107,0.129,0.046,-0.005,0.091,18594000.0,14093000.922,2.333,0.038,-0.015,1.007,-0.993,-0.423,-1.104,0.844,0.26,-0.09,1.046,-0.1,-0.946,0.197,0.586,-1.155,0.569,0.83
2010-12-01,2010,12,1,4,1,0,-4.425,108,0.167,0.036,0.022,0.112,23337000.0,8738255.375,2.311,0.038,0.873,-1.091,0.218,-2.344,0.703,-1.145,0.442,-0.034,-0.44,1.145,-0.704,-2.069,-0.56,1.155,-0.595,1.137
2010-12-02,2010,12,2,4,0,0,-5.131,109,0.178,0.043,0.035,0.122,27644000.0,7246029.326,2.267,0.101,0.675,0.474,-1.149,-0.067,0.615,0.539,-1.154,0.299,0.34,-1.126,0.786,-1.444,-1.093,0.224,0.869,0.211
2010-12-03,2010,12,3,4,0,0,-1.651,110,0.166,0.064,0.082,0.041,22331500.0,6812403.926,2.182,0.098,-1.152,0.644,0.508,-0.588,-1.147,0.686,0.461,-4.541,-0.724,1.141,-0.417,1.616,-0.845,-0.259,1.104,1.772
2010-12-06,2010,12,6,4,0,0,-3.431,111,0.142,0.059,0.072,0.038,22207500.0,6892949.822,2.092,0.068,-0.264,-0.841,1.106,0.958,-0.058,-0.97,1.028,0.783,-0.449,-0.697,1.146,-0.395,-1.048,0.104,0.944,2.897
2010-12-07,2010,12,7,4,0,0,3.39,112,0.125,0.032,0.011,0.073,18729000.0,1182490.063,2.075,0.047,0.982,0.034,-1.017,2.528,-1.122,0.797,0.324,1.361,0.795,0.327,-1.123,9.62,0.626,-1.153,0.527,1.751
2010-12-08,2010,12,8,4,0,0,-0.34,113,0.116,0.047,0.002,0.07,16228500.0,5487624.691,2.094,0.069,-1.091,0.873,0.218,-0.508,0.079,-1.037,0.958,0.467,-1.153,0.627,0.526,0.214,0.922,0.141,-1.063,0.074
2010-12-09,2010,12,9,4,0,0,-1.435,114,0.098,0.051,-0.011,0.053,11886500.0,7004308.799,2.133,0.027,-0.511,-0.641,1.152,0.554,0.782,0.345,-1.127,1.505,-0.828,-0.284,1.111,1.032,0.139,0.923,-1.062,-4.126
2010-12-10,2010,12,10,4,0,0,-1.682,115,0.085,0.03,0.024,0.015,7477000.0,2105705.82,2.132,0.029,1.147,-0.462,-0.685,2.399,0.726,0.415,-1.141,-6.385,-0.492,-0.659,1.151,5.79,-1.072,0.163,0.908,-0.978
2010-12-13,2010,12,13,4,0,0,-3.568,116,0.094,0.024,0.046,0.023,6229000.0,186539.54,2.092,0.051,-0.111,1.051,-0.94,-1.217,1.149,-0.473,-0.676,-1.689,-0.391,1.136,-0.745,19.679,-1.082,0.193,0.89,1.31
2010-12-14,2010,12,14,4,0,0,-6.169,117,0.129,0.043,0.075,0.041,13027500.0,11655840.993,2.013,0.102,1.091,-0.873,-0.218,-1.34,1.028,-0.06,-0.969,-1.083,1.155,-0.59,-0.565,-0.595,-1.095,0.229,0.865,1.213
2010-12-15,2010,12,15,4,0,0,3.142,118,0.121,0.047,0.043,0.093,14595000.0,10595130.096,1.971,0.067,-0.527,1.153,-0.626,-0.033,-1.121,0.8,0.321,-0.079,-0.326,1.122,-0.796,-0.77,0.04,-1.019,0.98,1.939
2010-12-16,2010,12,16,4,0,0,2.629,119,0.118,0.05,0.0,0.101,16493500.0,8660563.723,1.976,0.076,-0.694,-0.452,1.146,-0.546,-0.537,-0.616,1.154,0.713,-0.536,-0.618,1.154,-1.194,1.02,-0.041,-0.979,0.792
2010-12-17,2010,12,17,4,0,0,0.064,120,0.078,0.021,-0.039,0.033,11730000.0,536176.044,2.039,0.06,-1.106,0.266,0.84,4.637,1.146,-0.452,-0.694,4.747,0.867,0.227,-1.094,27.52,0.855,0.244,-1.1,-2.288
2010-12-20,2010,12,20,4,0,0,0.189,121,0.067,0.015,-0.02,0.03,10632500.0,2414964.751,2.086,0.03,-0.341,-0.785,1.126,1.926,0.532,0.622,-1.154,-1.423,-1.152,0.647,0.505,0.212,0.913,0.156,-1.069,-3.763
2010-12-21,2010,12,21,4,0,0,1.426,122,0.061,0.005,-0.012,0.016,10570500.0,2369990.032,2.118,0.03,0.873,0.218,-1.091,4.539,-1.151,0.493,0.658,-2.589,0.462,-1.147,0.685,0.541,1.071,-0.161,-0.909,-2.12
2010-12-22,2010,12,22,4,0,0,1.165,123,0.068,0.008,-0.02,0.014,10672000.0,2478390.556,2.146,0.031,1.13,-0.358,-0.772,-1.598,-0.378,-0.756,1.134,1.323,0.737,0.401,-1.138,0.615,0.925,0.135,-1.061,-1.787
2010-12-23,2010,12,23,4,0,0,-3.888,124,0.104,0.058,0.007,0.061,15818000.0,6483499.807,2.111,0.091,1.148,-0.47,-0.678,-0.736,1.154,-0.533,-0.62,-0.185,1.152,-0.512,-0.64,-1.229,-1.144,0.707,0.437,0.029
2010-12-27,2010,12,27,4,0,0,-9.667,125,0.161,0.079,0.072,0.095,58439000.0,70432475.359,1.962,0.239,0.932,0.124,-1.056,-1.208,0.97,0.058,-1.028,-1.084,1.151,-0.499,-0.652,-0.664,-1.08,0.186,0.894,0.791
2010-12-28,2010,12,28,4,0,0,2.12,126,0.174,0.059,0.068,0.101,74554000.0,59320048.321,1.823,0.161,-0.971,1.027,-0.056,-1.636,-1.044,0.95,0.094,-0.925,-0.231,1.095,-0.864,-1.046,-0.39,-0.746,1.136,2.189
2010-12-29,2010,12,29,4,0,0,2.524,127,0.151,0.073,0.027,0.119,83387000.0,48933246.007,1.771,0.073,-0.683,-0.465,1.148,0.273,-0.616,-0.538,1.154,0.428,-0.687,-0.461,1.147,-1.228,1.062,-0.14,-0.923,3.212
2010-12-30,2010,12,30,4,0,0,-4.528,128,0.106,0.009,-0.001,0.071,47083000.0,15294468.436,1.792,0.049,-0.54,-0.614,1.154,14.191,1.152,-0.642,-0.51,2.352,-1.077,0.177,0.9,6.044,-0.515,1.153,-0.637,-1.803
2010-12-31,2010,12,31,4,0,1,0.225,129,0.084,0.029,0.01,0.064,33891000.0,14538990.087,1.797,0.045,-1.155,0.589,0.566,1.109,-0.214,1.09,-0.876,-0.731,-0.868,-0.225,1.093,1.854,-0.478,-0.671,1.149,-0.804
2011-01-03,2011,1,3,1,0,0,-0.826,130,0.075,0.026,0.03,0.044,23710000.0,6066172.166,1.772,0.005,-0.061,-0.968,1.029,1.003,-0.353,-0.776,1.129,-1.743,-0.736,-0.402,1.139,4.299,0.507,0.645,-1.152,15.851
2011-01-04,2011,1,4,1,0,0,0.038,131,0.062,0.012,0.003,0.01,19441500.0,1737105.567,1.776,0.002,0.019,0.99,-1.009,3.39,-0.402,1.138,-0.737,7.701,-0.939,-0.113,1.052,6.433,1.134,-0.756,-0.378,-5.292
2011-01-05,2011,1,5,1,0,0,1.305,132,0.061,0.013,-0.003,0.019,19585500.0,1966979.347,1.78,0.007,-1.04,0.085,0.955,-0.835,-1.058,0.128,0.93,-0.046,1.075,-0.902,-0.173,0.856,1.124,-0.334,-0.79,-0.699
2011-01-06,2011,1,6,1,0,0,3.766,133,0.063,0.016,-0.031,0.035,23476500.0,6731566.998,1.808,0.044,1.027,-0.971,-0.055,0.652,-1.094,0.226,0.867,1.301,1.105,-0.264,-0.842,-0.629,1.146,-0.451,-0.695,-0.771
2011-01-07,2011,1,7,1,0,0,0.85,134,0.057,0.019,-0.036,0.029,28779000.0,6288049.916,1.843,0.049,-0.629,1.153,-0.524,0.245,0.698,-1.146,0.448,1.221,0.786,0.34,-1.126,-1.744,0.805,0.314,-1.119,-1.338
2011-01-10,2011,1,10,1,0,0,0.984,135,0.056,0.021,-0.035,0.03,28259000.0,7168907.291,1.879,0.019,-0.656,-0.495,1.151,-0.398,0.533,0.621,-1.154,0.38,-1.132,0.762,0.371,-0.915,0.902,0.173,-1.075,-4.718
2011-01-11,2011,1,11,1,0,0,-6.046,136,0.069,0.044,0.025,0.073,26504000.0,6828885.103,1.859,0.054,1.154,-0.615,-0.539,0.239,1.155,-0.596,-0.559,-1.301,-0.125,-0.932,1.056,0.646,-1.145,0.703,0.442,-0.004
2011-01-12,2011,1,12,1,0,0,-0.185,137,0.073,0.041,0.031,0.068,20086500.0,5593695.491,1.83,0.057,-0.36,1.13,-0.77,-0.688,-0.408,1.14,-0.731,-0.692,-1.005,0.995,0.01,2.437,-0.577,-0.577,1.155,0.911
2011-01-13,2011,1,13,1,0,0,-2.822,138,0.077,0.036,0.054,0.053,16991000.0,7715848.56,1.781,0.028,-0.64,-0.512,1.152,-0.969,-0.084,-0.955,1.039,-1.372,-0.795,-0.327,1.123,0.408,-1.155,0.577,0.577,4.065
2011-01-14,2011,1,14,1,0,0,-1.553,139,0.059,0.005,0.026,0.023,14400000.0,3513464.956,1.754,0.041,1.039,-0.956,-0.083,11.262,0.01,0.995,-1.005,3.575,0.99,-1.009,0.019,3.203,-0.918,-0.148,1.066,1.066
2011-01-18,2011,1,18,1,0,0,0.624,140,0.059,0.005,0.022,0.03,17686500.0,6737834.203,1.725,0.021,-0.0,1.0,-1.0,-0.125,-1.071,0.161,0.91,-0.609,0.985,0.029,-1.014,-0.478,-0.747,-0.39,1.136,3.538
2011-01-19,2011,1,19,1,0,0,-5.16,141,0.08,0.031,0.033,0.047,25926000.0,8954179.988,1.676,0.064,1.15,-0.663,-0.488,-0.837,1.06,-0.927,-0.132,0.35,1.077,-0.179,-0.899,-1.683,-1.153,0.519,0.634,1.122
2011-01-20,2011,1,20,1,0,0,-6.233,142,0.104,0.041,0.055,0.057,31365500.0,6135402.921,1.606,0.101,0.847,0.257,-1.103,-0.972,0.673,0.476,-1.149,-0.499,0.462,0.686,-1.147,-2.198,-0.977,-0.044,1.021,1.094
2011-01-21,2011,1,21,1,0,0,-0.347,143,0.104,0.041,0.061,0.048,29342000.0,9626169.838,1.549,0.048,-1.104,0.844,0.26,-1.088,-1.147,0.691,0.456,-1.478,-1.152,0.505,0.647,-0.521,-0.262,-0.843,1.105,3.329
2011-01-24,2011,1,24,1,0,0,3.92,144,0.101,0.04,0.012,0.079,25710000.0,8021838.302,1.559,0.065,0.111,-1.051,0.94,0.343,-0.957,-0.081,1.038,0.895,-0.129,-0.929,1.058,1.229,1.128,-0.35,-0.778,0.659
2011-01-25,2011,1,25,1,0,0,0.122,145,0.074,0.027,-0.02,0.038,20668000.0,3495444.285,1.605,0.06,-0.59,1.155,-0.565,2.383,0.478,-1.149,0.671,2.999,-0.456,1.147,-0.69,3.871,0.68,0.468,-1.148,-1.616
2011-01-26,2011,1,26,1,0,0,0.162,146,0.072,0.029,-0.023,0.036,19982500.0,4311634.957,1.643,0.009,-0.677,-0.472,1.149,-0.449,0.568,0.587,-1.155,0.793,-0.878,-0.211,1.089,-0.401,0.818,0.297,-1.115,-11.893
2011-01-27,2011,1,27,1,0,0,0.722,147,0.049,0.011,-0.006,0.006,16235500.0,2818682.139,1.652,0.008,-1.111,0.283,0.828,5.131,-1.153,0.517,0.636,-10.453,-0.993,-0.013,1.006,2.995,1.107,-0.27,-0.837,-2.377
2011-01-28,2011,1,28,1,0,0,-3.623,148,0.055,0.019,0.014,0.038,15120000.0,1477825.852,1.637,0.032,1.061,-0.924,-0.137,0.171,1.146,-0.696,-0.45,-0.433,0.41,-1.14,0.73,2.675,-1.137,0.744,0.393,0.248
2011-01-31,2011,1,31,1,0,1,0.208,149,0.051,0.021,0.014,0.038,13872000.0,1678861.891,1.623,0.033,-0.463,1.148,-0.684,0.042,-0.46,1.147,-0.687,-0.443,-0.844,1.104,-0.26,1.386,-0.485,-0.665,1.15,0.811
2011-02-01,2011,2,1,1,1,0,-1.673,150,0.065,0.021,0.027,0.031,12932500.0,2587824.038,1.6,0.006,0.67,-1.149,0.479,-1.373,-0.014,-0.993,1.007,-1.275,-0.895,-0.185,1.079,0.194,-1.017,0.982,0.035,9.609
2011-02-02,2011,2,2,1,0,0,-0.919,151,0.052,0.024,0.013,0.015,10538000.0,1957196.145,1.599,0.007,-0.721,1.142,-0.42,0.977,0.132,0.927,-1.06,3.002,-1.02,0.04,0.979,2.651,-0.424,-0.718,1.142,0.261
2011-02-03,2011,2,3,1,0,0,-0.804,152,0.054,0.023,0.018,0.008,8946500.0,1509604.004,1.588,0.011,-0.193,-0.889,1.083,-0.57,-0.704,-0.44,1.145,-2.818,-0.839,-0.268,1.107,2.324,-1.15,0.663,0.487,1.599
2011-02-04,2011,2,4,1,0,0,0.085,153,0.038,0.011,0.009,0.009,8127500.0,432167.502,1.578,0.016,-0.756,1.134,-0.378,3.906,-1.147,0.459,0.688,2.065,0.075,-1.035,0.96,5.76,-0.89,-0.192,1.082,0.959
2011-02-07,2011,2,7,1,0,0,-0.824,154,0.035,0.013,0.008,0.008,9755500.0,3188225.329,1.559,0.019,-0.746,-0.39,1.136,-0.085,0.577,-1.155,0.577,0.825,1.151,-0.5,-0.651,-0.38,-1.103,0.255,0.848,1.927
2011-02-08,2011,2,8,1,0,0,2.899,155,0.068,0.071,-0.012,0.031,24720000.0,24265141.711,1.578,0.049,1.154,-0.61,-0.544,-0.261,-1.126,0.786,0.34,0.786,1.148,-0.465,-0.682,-0.702,1.113,-0.822,-0.291,-0.059
2011-02-09,2011,2,9,1,0,0,-3.964,156,0.089,0.062,0.009,0.054,35178000.0,19933714.01,1.573,0.052,0.053,0.972,-1.026,-0.951,0.963,-1.033,0.069,-0.188,0.219,0.873,-1.091,-1.355,-0.486,1.15,-0.664,-0.166
2011-02-10,2011,2,10,1,0,0,-0.172,157,0.099,0.048,0.006,0.054,34883000.0,20417250.225,1.576,0.049,-0.923,-0.14,1.063,-1.552,-0.053,1.025,-0.972,0.131,-1.094,0.228,0.866,-1.051,-0.571,-0.584,1.155,-0.774
2011-02-11,2011,2,11,1,0,0,0.0,158,0.067,0.022,0.021,0.035,20531000.0,16526392.551,1.548,0.001,-0.607,-0.547,1.154,3.766,-0.615,-0.538,1.154,-1.981,-0.666,-0.483,1.15,1.939,1.121,-0.32,-0.801,60.683
2011-02-14,2011,2,14,1,0,0,-2.426,159,0.061,0.01,0.013,0.021,13768500.0,4979207.467,1.546,0.006,1.152,-0.64,-0.512,3.073,1.152,-0.64,-0.512,2.305,1.1,-0.854,-0.246,5.175,-1.139,0.735,0.404,0.294
2011-02-15,2011,2,15,1,0,0,-0.744,160,0.056,0.016,0.016,0.019,14356500.0,4864700.505,1.537,0.014,-0.94,1.051,-0.111,-0.028,-0.255,1.103,-0.848,-0.708,-0.01,1.005,-0.995,-0.373,-1.052,0.113,0.939,0.793
2011-02-16,2011,2,16,1,0,0,6.591,161,0.08,0.043,-0.02,0.078,31759500.0,26069506.842,1.57,0.069,1.074,-0.905,-0.169,-0.598,-1.139,0.402,0.736,0.257,1.15,-0.67,-0.48,-0.853,1.147,-0.69,-0.457,-0.292
2011-02-17,2011,2,17,1,0,0,-4.364,162,0.099,0.05,-0.01,0.09,38436000.0,23721656.988,1.582,0.063,0.604,0.551,-1.154,-0.52,0.864,-1.095,0.231,0.518,0.035,0.982,-1.017,-0.809,-0.13,1.059,-0.929,-0.676
2011-02-18,2011,2,18,1,0,0,-0.647,163,0.097,0.054,-0.01,0.09,45521000.0,14156797.228,1.589,0.053,-1.154,0.602,0.552,-1.055,0.221,0.871,-1.092,0.236,-0.704,-0.441,1.145,-2.205,-0.819,-0.295,1.114,-1.243
2011-02-22,2011,2,22,1,0,0,-4.618,164,0.082,0.047,0.049,0.033,35268500.0,4161190.965,1.526,0.06,-0.014,-0.993,1.007,0.95,0.557,-1.154,0.597,-4.698,-1.033,0.07,0.963,6.358,-1.123,0.329,0.794,2.047
2011-02-23,2011,2,23,1,0,0,-1.603,165,0.07,0.03,0.034,0.03,30204500.0,5776318.746,1.486,0.051,0.754,0.381,-1.134,1.961,-0.341,1.126,-0.785,1.17,-1.06,0.132,0.927,1.57,-0.603,-0.551,1.154,1.701
2011-02-24,2011,2,24,1,0,0,3.329,166,0.082,0.01,0.014,0.059,23627500.0,7580066.573,1.472,0.026,-0.966,1.031,-0.064,-4.509,-1.072,0.165,0.907,-0.06,-1.029,0.06,0.969,1.574,1.153,-0.627,-0.526,2.807
